registerDays,firstOrderDays,avgReleaseTimeOfLatest30day,avgPayTimeOfLatest30day,finishRateLatest30day,completedOrderNumOfLatest30day,completedBuyOrderNumOfLatest30day,completedSellOrderNumOfLatest30day,completedOrderTotalBtcAmountOfLatest30day,completedOrderNum,completedBuyOrderNum,completedSellOrderNum,completedBuyOrderTotalBtcAmount,completedSellOrderTotalBtcAmount,completedOrderTotalBtcAmount,counterpartyCount,userNo
1121,1121,35.0,121.11,0.792,19,18,1,0,21,20,1,0,0,0,19,sd54a7755557f38a3a508b3afbbd1576a
40,40,139.08,184.5,0.917,22,10,12,0,23,11,12,0,0,0,17,s09be228763403dd0bd99e0ad560381d4
1094,1094,0.0,93.0,0.8,4,4,0,0,47,43,4,0,0,0,40,s31a87a48e652343c929e61b1ca23dcac
427,427,0.0,138.0,0.657,21,21,0,0,88,88,0,0,0,0,68,s0cde1addd8c734ca888d31bd6e422201
19,14,0.0,429.5,1.0,2,2,0,0,2,2,0,0,0,0,2,s80673af7d2563e07be9f6efe612fbd48
14,14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s0731faba593c3b97b16ada254a4eb80e
50,50,0.0,124.8,0.86,147,147,0,0,203,203,0,0,0,0,76,s70274e2df5f136c4983b37984c732175
14,14,0.0,130.0,0.125,1,1,0,0,1,1,0,0,0,0,1,sf721230f19e13ef298c1bf229f03781e
14,14,0.0,187.0,1.0,1,1,0,0,1,1,0,0,0,0,1,s26fdb447a5483450aefaa12ae1326bbe
236,236,479.07,98.02,0.81,68,54,14,0,211,141,70,0,0,0,122,s9c0cfe263f9730b8bc97778c7278c60b
39,39,980.0,144.68,0.844,27,19,8,0,38,28,10,0,0,0,28,s9a0a3eb75b763c13a3f92bd04d61ff34
48,36,0.0,129.63,0.8,8,8,0,0,10,10,0,0,0,0,7,sad4e4bdb73a138bfb5b22373e9bea9c0
1177,447,0.0,130.83,0.858,6,6,0,0,174,168,6,0,0,0,113,saa08a71a05143f829f632cf8afb89073
515,466,0.0,161.25,0.8,4,4,0,0,21,21,0,0,0,0,18,s03cd44ae8f5e3b48839d192ea8671353
17,16,0.0,376.5,0.4,2,2,0,0,2,2,0,0,0,0,1,sed74d71ca1d43dca92d31a34e563cf90
203,197,0.0,130.74,0.776,76,76,0,0,126,126,0,0,0,0,30,sc7d15730ff5b31c9b4675ce589563bfc
42,37,11132.33,101.88,0.786,11,8,3,0,18,14,4,0,0,0,14,s03b6caaca6f0345a96f8c07c291e6096
14,14,28.0,73.83,0.8,20,18,2,0,20,18,2,0,0,0,13,s7b3b78c6794d3bf3b87c8ade0b65b31d
23,22,131.56,144.7,0.864,82,73,9,0,82,73,9,0,0,0,40,s3bbb1e5d4f81309eb2d004993a2782d1
422,14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s5fb60ccae055398d9e7f5bb7a2a2369c
15,14,0.0,86.0,0.143,1,1,0,0,1,1,0,0,0,0,1,s6e0bdc9d5e653ff58161f4eed7bd788b
35,14,0.0,398.0,0.6,3,3,0,0,3,3,0,0,0,0,2,sdf9184ae28e93066847af4f86e6efece
17,14,0.0,44.67,0.6,3,3,0,0,3,3,0,0,0,0,2,s5db938ce6a2a3bbe9144c5ac8889638d
1486,192,53.0,83.3,1.0,27,23,4,0,161,157,4,0,0,0,33,sd117e20ba85a38e19a62d6095d780fb2
40,15,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s55b720c70a453932b0b722040550ae15
15,15,0.0,244.94,0.762,16,16,0,0,16,16,0,0,0,0,15,s2c693b6dc8c53377bbf866fd63d0bb7e
44,44,0.0,0.0,0.0,0,0,0,0,2,2,0,0,0,0,2,s63efead2d5b739369443fd05ef349686
47,39,0.0,363.0,0.5,2,2,0,0,3,2,1,0,0,0,3,s8171f93cf17e3f3daadea92c500f5abb
20,19,327.0,145.84,0.607,20,19,1,0,20,19,1,0,0,0,14,saf296a39b4e13ce1995c73e0a441bfd9
15,14,0.0,148.5,0.667,4,4,0,0,4,4,0,0,0,0,4,sc89ea9f6238b340ab5b9de0babb1bf99
55,52,0.0,104.0,0.334,4,4,0,0,5,5,0,0,0,0,5,s0d6fdb8594ba331aa6df4345d6675c79
14,14,0.0,348.0,0.5,1,1,0,0,1,1,0,0,0,0,1,sc932a34fd33130f9ac7507902efb6a41
506,454,50.0,309.0,0.385,5,3,2,0,18,7,11,0,0,0,11,s414ad7df1ab333a48ae48ee22a8ff3b0
504,503,61.0,127.4,0.7,21,20,1,0,187,174,13,0,0,0,74,s9d964145ffa23b36b29b3ac811c4e936
45,45,0.0,161.67,1.0,3,3,0,0,5,5,0,0,0,0,5,s0b28d5f833bc389eb3610a752d46816e
24,23,47.5,138.65,0.7,28,26,2,0,28,26,2,0,0,0,21,s3d21b1da76163dff87b8d3edfadcc750
382,288,0.0,100.33,0.6,3,3,0,0,10,10,0,0,0,0,8,s43a8a15f7e2f309b9d6cf2c00aefab9b
14,14,0.0,165.0,1.0,2,2,0,0,2,2,0,0,0,0,2,s1dba187c17b6312a9d5ca872f4ddf47d
381,381,0.0,57.0,1.0,7,7,0,0,59,47,12,0,0,0,43,s2aef398e74dc34e3a31fcd65140062ac
23,22,0.0,160.0,0.858,6,6,0,0,6,6,0,0,0,0,6,s64eeb142b2fa33d29398884099dd7915
14,14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s5bde4fc6401e3a869785ef0088bb0b2d
43,42,0.0,67.89,0.693,9,9,0,0,10,10,0,0,0,0,9,s70def3f3fbfb338aa8cea26570d5df85
157,84,0.0,538.5,0.334,2,2,0,0,3,2,1,0,0,0,3,s12f2554268c03e319d1ec9393483a86b
29,27,0.0,110.0,0.1,1,1,0,0,1,1,0,0,0,0,1,s23fbdd9745713bb3a817b1d52d428e43
18,18,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,seefc6fd984923b1ca025895ea560f078
14,14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s79ffcc44b9a4396f96c15a756f7aa3c4
38,14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sd040f424a62c3034852108401c9fb1e6
14,14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s9078514e1a7935139a551c1d45b296f0
14,14,512.0,0.0,0.8,4,0,4,0,4,0,4,0,0,0,4,s9c43d7e227073300905d4eab31003a77
14,14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s85ab9aa64d743d13a55277eb18fdaa2c
18,17,117.5,243.75,0.7,14,12,2,0,14,12,2,0,0,0,14,sb9ecda1ec1d931089d5d2cdf192ab0e5
15,14,0.0,104.67,0.75,3,3,0,0,3,3,0,0,0,0,2,sc30f93e981643f1497552d4abf141c04
260,258,0.0,144.96,0.75,45,45,0,0,237,237,0,0,0,0,127,s8a2393a76f4b360eb2a2fd9a8f11f709
92,14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s86f2bf1592c73609baad60affb212df8
18,18,0.0,80.4,0.953,20,20,0,0,20,20,0,0,0,0,10,s6f577197fd1e32c8961b5193fe59d851
59,55,41.25,92.29,0.734,11,7,4,0,46,39,7,0,0,0,18,s675060eb9ad736a7ad8a13cd0422ff36
480,375,91.13,104.63,0.91,40,32,8,0,69,32,37,0,0,0,50,s7444cae71028311f81a064eaa488ada2
2646,1943,0.0,104.33,1.0,6,6,0,0,80,79,1,0,0,0,71,sabe7c14540bd3de19580cf9bb5e43ef1
18,18,3341.0,82.33,1.0,4,3,1,0,4,3,1,0,0,0,3,s503459cad3db37c28d5957c1ae876954
1272,1258,0.0,86.91,0.859,67,67,0,0,681,606,75,0,0,0,232,s1aeda20bb24b364ba6003d34e8d816c2
48,46,0.0,87.38,0.725,21,21,0,0,26,26,0,0,0,0,20,sfcba0bca14e238029113d6378bb69eec
689,357,0.0,0.0,0.0,0,0,0,0,4,4,0,0,0,0,4,s9247674522fe3ba5b4361a5178f25f14
14,14,0.0,73.33,0.375,3,3,0,0,3,3,0,0,0,0,3,sc9860132be2131d0bed50ef1c315121f
266,137,3372.0,195.5,0.334,5,4,1,0,15,12,3,0,0,0,12,s3b4f1015c6b13a21acf801abcf26d1e5
478,475,63.08,70.86,0.989,85,72,13,0,234,203,31,0,0,0,110,s9bb58913f6f0340b9f87653049627c10
27,14,390.0,465.5,0.231,3,2,1,0,3,2,1,0,0,0,3,s571681798ad63d9abc5bee3f83452c9c
14,14,0.0,150.57,0.824,14,14,0,0,14,14,0,0,0,0,6,s8a7816c8d8463d2282268ea8cb9ea18e
14,14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sf9f4c9993c2b3b4b9e758083708a0cca
37,37,433.17,133.17,0.6,18,12,6,0,27,17,10,0,0,0,18,sa489ec4b41c132fd983509e89905ba66
1533,1528,78.0,127.0,1.0,2,1,1,0,30,18,12,0,0,0,30,s75ab79febcfa3d10993d5bfe723c89e8
593,14,0.0,39.0,0.75,3,3,0,0,3,3,0,0,0,0,2,s08cf022e2db03038a89b0a1e7c39a461
39,38,0.0,91.33,0.836,76,76,0,0,96,96,0,0,0,0,59,sf35845aed3703b688fc2bc14bfa4835e
30,14,4349.0,189.0,0.75,3,2,1,0,3,2,1,0,0,0,3,s18d077b874fd37b28049002aed721c2b
45,45,0.0,50.5,1.0,10,10,0,0,31,31,0,0,0,0,11,s2425d8e3f23a32ab92b31f3883257ae5
556,70,103.13,179.33,1.0,20,12,8,0,28,17,11,0,0,0,25,s72f8fb96b3b037cd824ea13950d7dc1d
64,60,0.0,86.0,0.334,1,1,0,0,2,2,0,0,0,0,2,s2385520408b63c11b14707255813ab32
29,27,359.0,138.5,0.693,9,4,5,0,9,4,5,0,0,0,8,sf665f88e886138b69fe85fa90bb950fd
1350,1249,0.0,283.31,0.867,13,13,0,0,100,99,1,0,0,0,62,sc50d1cd6f30d36c4bd3e4b30a32e2ada
890,862,50.44,146.46,0.92,125,109,16,0,368,291,77,0,0,0,191,s8e68a919587a3c8abd4692e69962f410
1798,1669,0.0,0.0,0.0,0,0,0,0,38,38,0,0,0,0,37,s1f5eb3c6907b3308b15d4c8405419b5d
62,62,34.75,59.08,0.715,20,12,8,0,61,33,28,0,0,0,31,s485165a070fc3ed998fe9790ccd0299b
1599,1598,0.0,239.0,0.5,1,1,0,0,82,59,23,0,0,0,73,s83d214b3683637b4943aaa243d5ed1b8
153,67,126.43,99.46,0.933,55,48,7,0,96,85,11,0,0,0,60,sd92ca9c5a47936f79a1963321b3f1621
46,14,0.0,193.0,1.0,1,1,0,0,1,1,0,0,0,0,1,s1e8be4557271324b81c052506fceefd8
199,65,0.0,273.5,0.4,2,2,0,0,2,2,0,0,0,0,1,s7f32c31d84bf35fa9579cd6c010dcc48
525,500,0.0,82.75,0.572,4,4,0,0,6,6,0,0,0,0,6,s568931d0598737379ceec0982806b53c
881,872,0.0,254.09,0.917,11,11,0,0,108,107,1,0,0,0,44,s89a4d039623439dcb38048554c3272fe
17,16,0.0,481.25,0.445,4,4,0,0,4,4,0,0,0,0,4,sd3d1c74b9938342dae57963156d25428
19,18,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s917053bff05b3bddbddc199fddb6eec3
81,81,0.0,216.67,0.75,6,6,0,0,16,16,0,0,0,0,12,s8de654d30b9f3f9683d4b48a85c002f5
98,84,149.63,271.75,0.667,12,4,8,0,27,6,21,0,0,0,17,s79be1d8d7c0c3b1696e849649c3f931a
18,16,0.0,160.5,0.667,2,2,0,0,2,2,0,0,0,0,2,s62f05677bd8e38cc8f5df168e018b162
42,36,0.0,103.64,0.764,58,58,0,0,59,59,0,0,0,0,39,s69a34373e65b3d7da38fd85a757d85bb
33,14,0.0,76.5,0.667,8,8,0,0,8,8,0,0,0,0,4,sb756c2c7910933b5b2a2405bc8981a46
263,239,39.76,116.12,0.94,47,26,21,0,56,31,25,0,0,0,26,s6c2e7ce8a82f33f8a62e444c2f1a49e5
15,14,0.0,154.0,0.5,2,2,0,0,2,2,0,0,0,0,2,s0e4b359c17cb31c290c038879874baa6
302,302,0.0,89.0,0.8,4,4,0,0,9,9,0,0,0,0,8,s615b80ee8a3f3aa9aca09c1875ecabbd
15,15,103.0,329.62,0.537,22,21,1,0,22,21,1,0,0,0,21,s484cd83371bd3e61a6a8224e3c55f7e8
37,14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sdc8da07d7ed53363b0697262c417c7cf
75,75,84.67,60.12,0.885,23,17,6,0,214,118,96,0,0,0,111,s3df7704e3a4639539f7ba420a568c3cd
88,88,55.14,122.76,0.942,32,25,7,0,42,34,8,0,0,0,29,s70247d39e4d6349fabb774f559b27f78
69,14,201.0,190.0,1.0,2,1,1,0,2,1,1,0,0,0,2,s324b85b615213e3cacc3f26753e0ddab
15,15,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s95d65c305cd733e9855f4a49bf576e19
494,490,0.0,91.17,0.924,12,12,0,0,39,39,0,0,0,0,22,s1e0c71f197bc379aa193c9dc27e1cbe9
16,15,124.0,0.0,0.091,1,0,1,0,1,0,1,0,0,0,1,sf0a107dd210b38e0bd6e72de020a2c3d
24,22,0.0,156.08,0.8,12,12,0,0,12,12,0,0,0,0,7,s42d16a701a783e319a7b4db78deae3fa
14,14,0.0,107.81,0.925,37,37,0,0,37,37,0,0,0,0,13,s420376155d24300d8c2b55985ac3bcdc
420,418,0.0,115.43,0.875,7,7,0,0,55,55,0,0,0,0,24,s8e44bcd9ecd638e39d36d74d416b37d2
28,18,0.0,409.0,0.25,2,2,0,0,2,2,0,0,0,0,2,s59bf8953685639e28215b699b3ce2293
30,29,0.0,78.0,0.286,2,2,0,0,2,2,0,0,0,0,1,s4f09be9d7c2435aa893df44ee8c5507c
54,52,0.0,181.0,0.334,1,1,0,0,4,4,0,0,0,0,2,s9dcec8b934883f6fbc9fe7362f33c621
50,49,0.0,0.0,0.0,0,0,0,0,2,2,0,0,0,0,2,s4db22afc98db346f9b9731051d9d716e
492,83,0.0,183.53,0.883,15,15,0,0,34,34,0,0,0,0,6,s29be85e8dc893b6ab44cd93b2f6fb115
22,22,29.14,142.81,0.822,23,16,7,0,23,16,7,0,0,0,18,s1b3052b05e653e53aa78811b9cf2d4a3
380,380,96.9,160.4,0.91,40,30,10,0,265,168,97,0,0,0,129,sc76758b8232d34c9b9d924efc3985c3c
14,14,0.0,119.21,0.824,14,14,0,0,14,14,0,0,0,0,13,safdc8fe44a423e26be805143d22a9385
1077,1072,180.67,90.94,0.943,66,63,3,0,492,486,6,0,0,0,160,s2f7896d445213c5a965210542a71eb83
26,25,0.0,117.29,0.875,7,7,0,0,7,7,0,0,0,0,2,s05dd3724fd303d9d84f06003755ac81e
129,82,65.0,103.5,1.0,3,2,1,0,4,3,1,0,0,0,2,sb96bde5b2e4c3119a63fb71365a9907a
14,14,0.0,155.5,0.25,2,2,0,0,2,2,0,0,0,0,2,sc1c000825f753c4bb028a10a814524e7
37,34,0.0,884.5,0.4,2,2,0,0,3,3,0,0,0,0,3,s69e4b03af94f3fdbb74adf60fd3c9ba5
15,15,0.0,157.86,0.412,7,7,0,0,7,7,0,0,0,0,6,sf719721a59b23141b423c5aa8f460284
68,65,45.14,71.1,0.894,117,103,14,0,131,116,15,0,0,0,56,sf9458d729f603bb59adceda380016602
267,267,0.0,95.5,0.8,4,4,0,0,32,32,0,0,0,0,13,sab5f9f71c9253d8984fed1c20eed6151
14,14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s0cb9dc6f549a39728229b52a82e8f3af
20,20,70.83,88.26,0.889,48,42,6,0,48,42,6,0,0,0,27,s3d50f24de39532109125fd1ae98884ff
244,242,0.0,282.29,0.539,7,7,0,0,10,10,0,0,0,0,5,s115342a056e13de089af3e6cbf10e980
22,22,43.0,69.38,0.75,9,8,1,0,9,8,1,0,0,0,3,s86c02858b3e13e4a96ddb01b236b43e2
44,14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s63e15c90fbc03195923dda282c4e0815
332,291,0.0,82.25,0.667,4,4,0,0,28,28,0,0,0,0,21,sb7e34e3e79ef385b83b0d5b3a670252b
1274,483,0.0,73.59,0.73,27,27,0,0,202,202,0,0,0,0,56,sbd9b2362cc8d3c47b1545effe05fd8ee
1801,1663,78.2,155.67,1.0,14,9,5,0,281,117,164,0,0,0,213,s743ad1661f173653b2e0f5cb26888d00
60,60,330.4,110.25,0.852,40,20,20,0,99,61,38,0,0,0,40,sb9a42711665c33b2a5af201fb9a07b9b
21,14,0.0,109.0,1.0,1,1,0,0,1,1,0,0,0,0,1,s223232831a18318d9da8a75ffc88331b
140,131,104.33,0.0,0.858,6,0,6,0,20,0,20,0,0,0,19,s9058395d025230bd8fc5aa224f0c33e7
14,14,0.0,129.33,0.75,6,6,0,0,6,6,0,0,0,0,6,sa78a71b63bb23461b6328331626051a8
14,14,0.0,180.0,1.0,1,1,0,0,1,1,0,0,0,0,1,s8450a31b625333c7a7a80992ec85fb11
62,14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s275fd2d9304a343493854b6a493d72b2
34,14,0.0,220.0,1.0,1,1,0,0,1,1,0,0,0,0,1,s393dba701be237f69008392e318b0464
14,14,0.0,582.0,0.125,1,1,0,0,1,1,0,0,0,0,1,s0aff035dd3343f4c8a9d90cedc0d9c60
33,24,0.0,276.0,0.667,2,2,0,0,2,2,0,0,0,0,2,s8013976a271638be82d47b023e69e210
80,80,0.0,113.61,0.721,31,31,0,0,72,72,0,0,0,0,22,s7aa376d0f55333a8813a41196e4d65ff
17,14,0.0,421.5,0.667,4,4,0,0,4,4,0,0,0,0,3,s53ae07630e483ab883ed4a0ad21cdd27
68,68,0.0,172.0,0.875,7,7,0,0,10,9,1,0,0,0,8,s143d1d00a97231a386f4d5d4862c2f2c
74,71,0.0,129.94,0.937,88,88,0,0,217,217,0,0,0,0,48,s4635ac66a7b0377c8168b67226094d1a
68,67,99.75,48.04,0.953,162,134,28,0,271,207,64,0,0,0,49,sceb9c1f420bc33a58dae15b4aa678d1a
359,319,0.0,279.92,0.71,39,39,0,0,214,214,0,0,0,0,80,s6be90eae64403ac0b0eab8532b6598fe
17,17,321.0,222.29,0.728,8,7,1,0,8,7,1,0,0,0,6,s41ce7a63345439fb8779b6d9c3ec3591
14,14,0.0,108.0,0.667,2,2,0,0,2,2,0,0,0,0,2,s06a7a3a4657433dab2950f50bed15775
78,78,53.25,110.0,0.84,21,17,4,0,26,21,5,0,0,0,17,s700bcdfed16639a8922ea7e4cc812ed8
15,14,0.0,81.0,0.334,1,1,0,0,1,1,0,0,0,0,1,s04dc94a3d4d8308f85abf09afeb176ff
62,62,0.0,110.13,0.534,8,8,0,0,8,8,0,0,0,0,5,s472ef88c27db3e31985ab6d0a7052212
82,75,58.0,89.33,1.0,4,3,1,0,16,13,3,0,0,0,10,s28194320e5ce39399be17da1eebcc796
21,14,0.0,191.0,0.334,1,1,0,0,1,1,0,0,0,0,1,sf76d1e825d9438768c80e5d6b4674e68
31,30,236.0,75.31,0.931,40,39,1,0,40,39,1,0,0,0,17,s08c15ce4415d3208ae6cd23b8ceb5a7b
67,14,593.0,184.82,0.7,14,11,3,0,14,11,3,0,0,0,10,se37042c65901382e883b362c82c2a254
27,14,0.0,118.86,0.292,7,7,0,0,7,7,0,0,0,0,6,s564bb7eea6d23a9d992ef18828133d81
17,14,0.0,179.08,0.867,13,13,0,0,13,13,0,0,0,0,5,s374ad4f603ab348c9c39b0d9ffe90fef
69,69,0.0,213.22,0.375,9,9,0,0,13,13,0,0,0,0,11,s3ba74cedb2a032bd828576154a703c78
18,17,0.0,192.23,0.629,22,22,0,0,22,22,0,0,0,0,5,s2b1739f9d2513b5798e30cb45081fcf9
1366,637,0.0,71.07,0.662,45,45,0,0,90,90,0,0,0,0,21,sa68882d44241397b805330721980dfff
24,24,0.0,128.76,0.75,21,21,0,0,21,21,0,0,0,0,7,sd80145b52a2538c587efa65bfc50637d
26,24,0.0,99.0,0.643,9,9,0,0,9,9,0,0,0,0,5,sc6b562295bfb3f6eb41b9d7d15efecb4
18,15,0.0,418.25,0.667,4,4,0,0,4,4,0,0,0,0,3,se4652f27bed130ba8bfeb483eafcbb4d
110,109,146.62,178.48,0.874,110,89,21,0,503,431,72,0,0,0,123,sba2cbaec80cd39af99cbd14411c70ece
53,49,42.0,94.0,0.813,13,12,1,0,29,28,1,0,0,0,9,s8821015c9c9534939528a7a66c8e2c25
16,14,15172.0,101.2,1.0,8,5,3,0,8,5,3,0,0,0,7,sf80c841414e635aaac25532c8305e1ab
580,579,0.0,450.0,1.0,1,1,0,0,3,3,0,0,0,0,3,s85d30f06d2483bd9bc172973efb6a722
20,19,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sd753938e94ae31188aa40abcd4a94a55
14,14,0.0,125.0,0.25,1,1,0,0,1,1,0,0,0,0,1,s4d27d5341986363d8dc98267cb53b9df
15,14,0.0,216.0,0.223,2,2,0,0,2,2,0,0,0,0,2,s65840430b66e316eb288f3ecc29655ee
65,64,2391.67,100.79,0.75,30,24,6,0,67,56,11,0,0,0,22,s9455047863c6366b87384ca885410b9f
39,20,66.5,90.5,0.8,4,2,2,0,4,2,2,0,0,0,3,s46d71b13a08b36f0a70286b69792c556
92,74,201.0,154.5,0.667,8,2,6,0,17,2,15,0,0,0,16,scb40df298c1c3fe991ded77c04da772a
42,42,84.0,167.27,0.819,18,11,7,0,21,14,7,0,0,0,18,sf73c22107dcb3a6d928b54d445d5bfa3
47,47,0.0,358.0,1.0,1,1,0,0,2,2,0,0,0,0,2,s0026c9c12afa3ee6a1082eda2e71dce7
16,14,0.0,286.33,0.334,3,3,0,0,3,3,0,0,0,0,2,s8119738e2bff3b6e9a63275e3682bcef
86,76,110.0,173.0,0.8,4,3,1,0,10,5,5,0,0,0,9,s844c7f0f91db30eca309b7f33ab78429
24,24,0.0,55.0,0.4,4,4,0,0,4,4,0,0,0,0,1,sf9263700b265380db67b683af9e47b7e
952,286,0.0,128.67,0.5,3,3,0,0,8,8,0,0,0,0,8,s22b15ef37a7e3702bb3a2b526c152c43
2930,1352,0.0,127.0,1.0,1,1,0,0,3,2,1,0,0,0,3,s666a7a6b4cf33cdfa8a2438285b665e8
95,27,0.0,74.0,0.154,2,2,0,0,2,2,0,0,0,0,2,saf0898f51a8f3ab298473d592548e639
409,258,0.0,150.33,0.75,6,6,0,0,10,10,0,0,0,0,10,sa903b744c7833c918011274a81274595
195,176,45.0,76.22,0.971,33,27,6,0,110,96,14,0,0,0,40,s6fb1ff72f7a2372c867570d9a6494f65
495,14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s2a010244250b360b831e0926f846c590
34,15,0.0,151.71,0.438,14,14,0,0,14,14,0,0,0,0,6,s73de8145d0343ac78a1a3a58f2a0ae82
829,819,0.0,139.0,0.5,1,1,0,0,2,2,0,0,0,0,2,sfcbf7068e95c321b970c7cf74b0fcd4b
15,14,0.0,330.0,1.0,1,1,0,0,1,1,0,0,0,0,1,s80fe68c54ef13923975d926cef0b6463
38,35,77.0,236.5,0.334,5,4,1,0,7,4,3,0,0,0,5,sdde4e932bdd0380eb6df0059e8432060
37,26,58.0,122.67,0.667,4,3,1,0,4,3,1,0,0,0,4,s17c03d4ab61536e19360c9d2427c2c4c
189,184,0.0,113.06,0.728,32,32,0,0,114,113,1,0,0,0,58,s20e75cbc64e13ff7adea1297b5dce007
395,377,749.0,292.0,0.286,2,1,1,0,2,1,1,0,0,0,2,s846f5154cd2c3fd08d10ad2da529f5e4
171,171,0.0,67.84,1.0,31,31,0,0,109,109,0,0,0,0,38,sf875b18ddab33339a732aed9705a115e
213,212,0.0,458.0,1.0,1,1,0,0,3,3,0,0,0,0,3,sd22c4ebbc1623e7a8084a0881e95595b
511,511,178.5,118.33,1.0,5,3,2,0,34,17,17,0,0,0,25,s464908a4401d35538028dd9484954d2f
63,62,0.0,122.79,0.653,15,14,0,0,24,24,0,0,0,0,15,sae9baba052553ccdaba7b0902d358c25
122,111,0.0,99.0,0.75,3,3,0,0,16,16,0,0,0,0,14,sf29dd5390ef1341cafb2737d5d2d5dd8
29,29,702.29,54.77,1.0,33,26,7,0,33,26,7,0,0,0,12,s0521e9fcb64f35b98bfd5f461455261a
58,58,0.0,145.7,0.959,23,23,0,0,57,53,4,0,0,0,19,s0f13f9dbd48c3e55bb4142333f86409f
18,14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sdc5e567d2f8b3377aac1e9d5d492e284
14,14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s248f1601dbb033a4a6f6ce9cda7623a0
1513,1290,0.0,102.0,0.9,9,9,0,0,32,30,2,0,0,0,16,s81b44c7745393305a6960ab2d36826a7
1059,965,57.0,120.0,1.0,2,1,1,0,56,7,49,0,0,0,43,s06ac9f8646a93fe89bc0d2049e22f7da
36,36,0.0,159.2,0.982,109,109,0,0,115,115,0,0,0,0,85,s23c7c58a9640324d8ce1149d00204b77
161,157,0.0,281.88,0.728,8,8,0,0,26,26,0,0,0,0,19,s2455d48b45d7379f8155f185e9b4eca0
460,460,0.0,0.0,0.0,0,0,0,0,3,3,0,0,0,0,3,s3996ee6dc89d3f3c974da302d445d1a3
14,14,154.0,142.0,0.5,2,1,1,0,2,1,1,0,0,0,2,s4521e08f74f2329e906d5e67653f772c
19,18,39.0,0.0,0.125,1,0,1,0,1,0,1,0,0,0,1,sd2edb63dba323bb394777f6206a1a4a7
21,18,26.0,90.12,0.903,93,92,1,0,93,92,1,0,0,0,52,s39f5dc9d246634efbd1628b6129d5030
26,26,0.0,197.0,0.286,2,2,0,0,2,2,0,0,0,0,2,s95cdaa563ac8300997a7a36da2b87ff3
14,14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sf5e9cca8157a302097aa4611acd47c46
15,15,34.0,0.0,0.5,1,0,1,0,1,0,1,0,0,0,1,s8b1a9c91383536e7a431f47c95b9a0a3
14,14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,s1e2eab45050937fba747c55295304d1e
14,14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sfa4d93d3b7183c49855591893088aba1
85,51,0.0,143.0,0.6,3,3,0,0,4,4,0,0,0,0,3,sd3a0e60ab24830ec8c6a0782e27d16ef
1015,514,0.0,411.5,0.4,2,2,0,0,16,3,13,0,0,0,16,s4ac119d5505732639126f1c2dc5ffb78
156,22,0.0,159.24,0.695,25,25,0,0,25,25,0,0,0,0,17,sd25bb2626b9933f8913563111f7af39c
16,16,7571.5,0.0,1.0,2,0,2,0,2,0,2,0,0,0,2,s5344ed62c75b3e679f2363c77c5323f6
15,14,0.0,188.0,0.334,1,1,0,0,1,1,0,0,0,0,1,s4c5c5466c3e53d319bb0329a161e88ae
342,339,0.0,281.0,1.0,2,2,0,0,11,11,0,0,0,0,10,sd8982dfbb0bf368f87b066d9b9e0d83f
335,14,0.0,144.33,1.0,3,3,0,0,3,3,0,0,0,0,3,s8f4b48677293360fb5b28866872227a2
40,20,34.0,101.75,0.693,9,8,1,0,9,8,1,0,0,0,7,s8ca44de0f3e3399ca0c24c226a2c6feb
1228,288,0.0,118.1,1.0,10,10,0,0,54,45,9,0,0,0,35,s5d142015484d379db37aea620faf5535
139,139,233.25,160.66,0.827,43,35,8,0,47,39,8,0,0,0,33,s82b3cc5598bb316f96b1f6b3df670404
407,347,0.0,140.16,0.895,51,51,0,0,69,67,2,0,0,0,53,s68b672a682c4330ab5dfdd275c2f05d8
58,58,75.0,141.0,1.0,2,1,1,0,2,1,1,0,0,0,2,s3a0ed38a94a138fe8fb6c76df5a13502
